 59Cu   59   29  255  716   39    7   12.761910    3.418550
                                          3      4.003  1.000E+00  1.000E+00  0.000E+00
 72   4.931400  -1.0  0  1.000E-15  0                 7/2+,9/2+  0                                                                                                                                                                                                                              0.000000       
 73   4.972700  -1.0  0  1.000E-15  0                 3/2+,5/2+  0                                                                                                                                                                                                                              0.000000       
 74   5.042500  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 75   5.053700   2.5 -1  1.000E-15  6                    (5/2)-  0                                                                                                                                                                                                                              0.000000       
                                         20      1.936  9.005E-02  9.008E-02  3.200E-04
                                         15      2.335  6.844E-02  6.847E-02  4.900E-04
                                         15      2.342  2.990E-02  2.991E-02  4.900E-04
                                          6      3.063  3.602E-01  3.607E-01  1.274E-03
                                          3      4.137  1.513E-01  1.515E-01  1.180E-03
                                          1      5.054  2.990E-01  2.994E-01  1.460E-03
 76   5.105700  -1.0  0  1.000E-15  3           (1/2-,3/2,5/2-)  0                                                                                                                                                                                                                              0.000000       
                                          3      4.188  0.000E+00  0.000E+00  0.000E+00
                                          2      4.611  0.000E+00  0.000E+00  0.000E+00
                                          1      5.106  0.000E+00  0.000E+00  0.000E+00
 77   5.218700   4.5  0  1.050E-14  6                       9/2  0                                                                                                                                                                                                                              0.000000       
                                         23      1.910  5.100E-02  5.100E-02  0.000E+00
                                         19      2.177  4.435E-02  4.435E-02  0.000E+00
                                         15      2.503  2.069E-02  2.069E-02  0.000E+00
                                         13      2.555  2.217E-02  2.217E-02  0.000E+00
                                          5      3.354  1.227E-01  1.227E-01  0.000E+00
                                          4      3.820  7.391E-01  7.391E-01  0.000E+00
 78   5.231000   0.5 -1  4.562E-18  5                      1/2-  0                                                                                                                                                                                                                              0.000000       
                                         28      1.789  1.029E-02  1.030E-02  5.230E-04
                                         18      2.203  1.029E-02  1.030E-02  4.620E-04
                                          7      2.963  6.005E-02  6.012E-02  1.226E-03
                                          2      4.739  6.005E-02  6.013E-02  1.312E-03
                                          1      5.231  8.579E-01  8.591E-01  1.500E-03
 79   5.255000  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                          1      5.255  1.000E+00  1.000E+00  0.000E+00
 80   5.264000   1.5 -1  1.000E-15 14                      3/2-  0                                                                                                                                                                                                                              0.000000       
                                         41      1.358  3.089E-02  3.090E-02  1.650E-04
                                         34      1.649  1.030E-02  1.030E-02  2.200E-04
                                         28      1.826  1.030E-02  1.030E-02  5.460E-04
                                         26      1.830  1.030E-02  1.030E-02  5.490E-04
                                         20      2.149  1.167E-01  1.168E-01  3.750E-04
                                         16      2.336  6.866E-02  6.869E-02  4.900E-04
                                         14      2.555  6.866E-02  6.869E-02  5.390E-04
                                          9      2.940  6.866E-02  6.874E-02  1.215E-03
                                          8      2.946  3.776E-02  3.779E-02  7.400E-04
                                          7      2.998  1.030E-02  1.031E-02  1.243E-03
                                          6      3.276  1.030E-02  1.031E-02  1.381E-03
                                          3      4.350  3.776E-02  3.781E-02  1.250E-03
                                          2      4.773  1.751E-01  1.753E-01  1.380E-03
                                          1      5.264  3.433E-01  3.438E-01  1.461E-03
 81   5.306000   0.5 -1  1.000E-15  7                    (1/2)-  0                                                                                                                                                                                                                              0.000000       
                                         41      1.400  1.972E-02  1.972E-02  1.680E-04
                                         34      1.691  1.972E-02  1.972E-02  2.330E-04
                                         28      1.868  3.943E-02  3.945E-02  5.790E-04
                                         22      2.176  9.858E-02  9.862E-02  4.200E-04
                                         18      2.282  7.229E-02  7.233E-02  4.970E-04
                                          9      2.982  6.572E-01  6.580E-01  1.235E-03
                                          1      5.306  9.201E-02  9.215E-02  1.520E-03
 82   5.427500   8.5  1  1.000E-15  2                   (17/2+)  0                                                                                                                                                                                                                              0.000000  4    
                                         70      0.522  0.000E+00  0.000E+00  5.050E-04
                                         62      0.899  0.000E+00  0.000E+00  3.570E-04
 83   5.431000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 84   5.443600   1.5  1  1.000E-15 10                    (3/2)+  0                                                                                                                                                                                                                              0.000000       
                                         18      2.418  2.989E-02  2.991E-02  9.310E-04
                                         16      2.514  9.885E-02  9.895E-02  9.880E-04
                                         15      2.726  2.000E-02  2.001E-02  4.600E-04
                                         14      2.733  2.000E-02  2.002E-02  1.112E-03
                                          9      3.118  1.195E-01  1.196E-01  8.100E-04
                                          7      3.176  5.058E-02  5.062E-02  8.400E-04
                                          6      3.454  2.299E-01  2.301E-01  9.400E-04
                                          3      4.528  1.402E-01  1.405E-01  1.870E-03
