Energy	E1_1 M1_1	E1_1 M1_2	E1_1 M1_3	E1_2 M1_1	E1_2 M1_2	E1_2 M1_3	E1_3 M1_1	E1_3 M1_2	E1_3 M1_3	E1_4 M1_1	E1_4 M1_2	E1_4 M1_3	E1_5 M1_1	E1_5 M1_2	E1_5 M1_3	E1_6 M1_1	E1_6 M1_2	E1_6 M1_3	E1_7 M1_1	E1_7 M1_2	E1_7 M1_3	E1_8 M1_1	E1_8 M1_2	E1_8 M1_3	E1_9 M1_1	E1_9 M1_2	E1_9 M1_3
14500.0	1.9642792e-07	1.90576006e-07	1.90840489e-07	1.9642792e-07	1.90576006e-07	1.90840489e-07	4.7267492e-07	4.66823006e-07	4.67087489e-07	3.4456392000000004e-07	3.38712006e-07	3.38976489e-07	1.4239791999999998e-07	1.3654600599999998e-07	1.36810489e-07	3.4456392000000004e-07	3.38712006e-07	3.38976489e-07	4.8603292e-07	4.80181006e-07	4.80445489e-07	3.2669592e-07	3.20844006e-07	3.2110848899999997e-07	3.2756392000000003e-07	3.21712006e-07	3.21976489e-07
15000.0	2.455565e-07	2.4070665299999997e-07	2.40949162e-07	2.455565e-07	2.4070665299999997e-07	2.40949162e-07	5.177845e-07	5.12934653e-07	5.131771620000001e-07	3.785715e-07	3.73721653e-07	3.73964162e-07	1.920915e-07	1.8724165300000002e-07	1.8748416200000002e-07	3.785715e-07	3.73721653e-07	3.73964162e-07	4.052865e-07	4.00436653e-07	4.00679162e-07	3.675555e-07	3.62705653e-07	3.62948162e-07	3.914085e-07	3.8655865299999997e-07	3.86801162e-07
15500.0	3.0290543e-07	2.98835731e-07	2.9905715e-07	3.0290543e-07	2.98835731e-07	2.9905715e-07	5.3989743e-07	5.35827731e-07	5.3604915e-07	3.9990343e-07	3.95833731e-07	3.9605515e-07	2.5787343e-07	2.5380373100000004e-07	2.5402515000000004e-07	3.9990343e-07	3.95833731e-07	3.9605515e-07	3.5852943e-07	3.5445973100000004e-07	3.5468115000000004e-07	4.0250543e-07	3.9843573100000004e-07	3.9865715000000004e-07	4.5055743e-07	4.46487731e-07	4.4670915e-07
16000.0	3.5790976e-07	3.54456328e-07	3.54658075e-07	3.5790976e-07	3.54456328e-07	3.54658075e-07	5.3209476e-07	5.28641328e-07	5.28843075e-07	4.1968276e-07	4.16229328e-07	4.16431075e-07	3.2901276e-07	3.25559328e-07	3.25761075e-07	4.1968276e-07	4.16229328e-07	4.16431075e-07	3.5697176e-07	3.53518328e-07	3.53720075e-07	4.2705576e-07	4.23602328e-07	4.23804075e-07	4.908947600000001e-07	4.874413280000001e-07	4.876430750000001e-07
16500.0	3.9237648e-07	3.8941654900000003e-07	3.89600266e-07	3.9237648e-07	3.8941654900000003e-07	3.89600266e-07	5.261644799999999e-07	5.232045489999999e-07	5.233882659999999e-07	4.3725948e-07	4.34299549e-07	4.34483266e-07	3.7624448e-07	3.73284549e-07	3.73468266e-07	4.3725948e-07	4.34299549e-07	4.34483266e-07	3.6162448e-07	3.58664549e-07	3.5884826599999997e-07	4.3873348e-07	4.35773549e-07	4.35957266e-07	5.0335248e-07	5.00392549e-07	5.00576266e-07
17000.0	3.9407362999999997e-07	3.91513885e-07	3.91681253e-07	3.9407362999999997e-07	3.91513885e-07	3.91681253e-07	5.3334963e-07	5.307898849999999e-07	5.309572529999999e-07	4.3984662999999996e-07	4.37286885e-07	4.37454253e-07	3.7564262999999995e-07	3.73082885e-07	3.73250253e-07	4.3984662999999996e-07	4.37286885e-07	4.37454253e-07	3.4747162999999996e-07	3.44911885e-07	3.45079253e-07	4.3828562999999997e-07	4.35725885e-07	4.35893253e-07	4.878996300000001e-07	4.85339885e-07	4.85507253e-07
17500.0	3.7098927e-07	3.68757786e-07	3.68910423e-07	3.7098927e-07	3.68757786e-07	3.68910423e-07	5.431312700000001e-07	5.40899786e-07	5.410524230000001e-07	4.3271427000000005e-07	4.30482786e-07	4.30635423e-07	3.4268527e-07	3.40453786e-07	3.4060642299999997e-07	4.3271427000000005e-07	4.30482786e-07	4.30635423e-07	3.2993027e-07	3.27698786e-07	3.27851423e-07	4.2785627000000004e-07	4.25624786e-07	4.25777423e-07	4.5648027000000005e-07	4.54248786e-07	4.54401423e-07
18000.0	3.4180976e-07	3.39850377e-07	3.39989785e-07	3.4180976e-07	3.39850377e-07	3.39989785e-07	5.371887599999999e-07	5.352293769999999e-07	5.353687849999999e-07	4.2607776e-07	4.24118377e-07	4.24257785e-07	3.1006376e-07	3.08104377e-07	3.08243785e-07	4.2607776e-07	4.24118377e-07	4.24257785e-07	3.2563576e-07	3.2367637700000004e-07	3.23815785e-07	4.1011876e-07	4.0815937700000004e-07	4.08298785e-07	4.2321576e-07	4.2125637700000004e-07	4.21395785e-07
18500.0	3.1559991000000004e-07	3.13868253e-07	3.13995801e-07	3.1559991000000004e-07	3.13868253e-07	3.13995801e-07	5.134279100000001e-07	5.116962530000001e-07	5.118238010000001e-07	4.2139991e-07	4.1966825299999996e-07	4.1979580099999995e-07	2.9025791e-07	2.8852625299999996e-07	2.8865380099999995e-07	4.2139991e-07	4.1966825299999996e-07	4.1979580099999995e-07	3.3396791e-07	3.32236253e-07	3.3236380099999996e-07	3.8757191e-07	3.85840253e-07	3.8596780099999997e-07	3.9390391e-07	3.9217225299999996e-07	3.9229980099999995e-07
19000.0	2.8614378e-07	2.8460435599999997e-07	2.84721273e-07	2.8614378e-07	2.8460435599999997e-07	2.84721273e-07	4.7097178000000004e-07	4.69432356e-07	4.6954927300000003e-07	4.1485278e-07	4.13313356e-07	4.13430273e-07	2.6881978000000004e-07	2.67280356e-07	2.6739727300000003e-07	4.1485278e-07	4.13313356e-07	4.13430273e-07	3.4615678000000004e-07	3.44617356e-07	3.4473427300000003e-07	3.6159578e-07	3.6005635599999997e-07	3.60173273e-07	3.7469278e-07	3.73153356e-07	3.73270273e-07
19500.0	2.4584672e-07	2.44470873e-07	2.44578255e-07	2.4584672e-07	2.44470873e-07	2.44578255e-07	4.0096472e-07	3.99588873e-07	3.99696255e-07	4.0538871999999997e-07	4.0401287299999997e-07	4.0412025499999997e-07	2.2954971999999998e-07	2.2817387299999998e-07	2.2828125499999998e-07	4.0538871999999997e-07	4.0401287299999997e-07	4.0412025499999997e-07	3.5325971999999997e-07	3.5188387299999997e-07	3.5199125499999996e-07	3.3218172e-07	3.30805873e-07	3.30913255e-07	3.5854972e-07	3.57173873e-07	3.57281255e-07
20000.0	1.9980281e-07	1.98567174e-07	1.98665995e-07	1.9980281e-07	1.98567174e-07	1.98665995e-07	3.3800981e-07	3.3677417399999996e-07	3.36872995e-07	3.9369581e-07	3.9246017399999995e-07	3.9255899499999997e-07	1.8197681000000001e-07	1.80741174e-07	1.80839995e-07	3.9369581e-07	3.9246017399999995e-07	3.9255899499999997e-07	3.5119481e-07	3.4995917399999996e-07	3.50057995e-07	2.9984581e-07	2.98610174e-07	2.98708995e-07	3.3939781000000003e-07	3.38162174e-07	3.38260995e-07
21000.0	1.2464091e-07	1.23631257e-07	1.23715445e-07	1.2464091e-07	1.23631257e-07	1.23715445e-07	2.5683191e-07	2.55822257e-07	2.55906445e-07	3.5467091e-07	3.53661257e-07	3.53745445e-07	1.1058191000000001e-07	1.09572257e-07	1.0965644500000001e-07	3.5467091e-07	3.53661257e-07	3.53745445e-07	3.2786891e-07	3.26859257e-07	3.26943445e-07	2.3349891e-07	2.3248925700000002e-07	2.32573445e-07	2.7313791e-07	2.72128257e-07	2.72212445e-07
22000.0	8.075508e-08	7.99175553e-08	7.998982499999999e-08	8.075508e-08	7.99175553e-08	7.998982499999999e-08	2.0494328e-07	2.041057553e-07	2.04178025e-07	2.9254827999999996e-07	2.9171075529999995e-07	2.91783025e-07	7.268478e-08	7.18472553e-08	7.1919525e-08	2.9254827999999996e-07	2.9171075529999995e-07	2.91783025e-07	2.9870628e-07	2.978687553e-07	2.9794102500000005e-07	1.7753428e-07	1.766967553e-07	1.76769025e-07	1.9991227999999998e-07	1.990747553e-07	1.99147025e-07
22500.0	6.6607589e-08	6.58410057e-08	6.5908148e-08	6.6607589e-08	6.58410057e-08	6.5908148e-08	1.82658889e-07	1.818923057e-07	1.81959448e-07	2.60982889e-07	2.602163057e-07	2.60283448e-07	6.0824689e-08	6.00581057e-08	6.0125248e-08	2.60982889e-07	2.602163057e-07	2.60283448e-07	2.85182889e-07	2.8441630570000004e-07	2.8448344800000003e-07	1.55423889e-07	1.5465730570000002e-07	1.5472444800000001e-07	1.7086288899999998e-07	1.700963057e-07	1.70163448e-07
23000.0	5.576977e-08	5.50660216e-08	5.5128507e-08	5.576977e-08	5.50660216e-08	5.5128507e-08	1.5890957e-07	1.582058216e-07	1.58268307e-07	2.3194257e-07	2.312388216e-07	2.3130130700000002e-07	5.1784570000000005e-08	5.10808216e-08	5.1143307000000005e-08	2.3194257e-07	2.312388216e-07	2.3130130700000002e-07	2.7253557e-07	2.718318216e-07	2.71894307e-07	1.3679157e-07	1.360878216e-07	1.3615030700000001e-07	1.4780757e-07	1.471038216e-07	1.47166307e-07
23500.0	4.7320927999999994e-08	4.66730652e-08	4.6731314999999995e-08	4.7320927999999994e-08	4.66730652e-08	4.6731314999999995e-08	1.36035028e-07	1.353871652e-07	1.35445415e-07	2.05685028e-07	2.050371652e-07	2.05095415e-07	4.4732627999999995e-08	4.40847652e-08	4.4143014999999995e-08	2.05685028e-07	2.050371652e-07	2.05095415e-07	2.61023028e-07	2.6037516520000003e-07	2.60433415e-07	1.21290028e-07	1.2064216519999998e-07	1.2070041499999999e-07	1.28749028e-07	1.281011652e-07	1.28159415e-07
24000.0	4.0622385999999995e-08	4.0024422e-08	4.007881e-08	4.0622385999999995e-08	4.0024422e-08	4.007881e-08	1.16897186e-07	1.16299222e-07	1.1635361e-07	1.81950186e-07	1.81352222e-07	1.8140661e-07	3.9117586e-08	3.8519622e-08	3.857401e-08	1.81950186e-07	1.81352222e-07	1.8140661e-07	2.4032418599999996e-07	2.39726222e-07	2.3978061e-07	1.0831018600000001e-07	1.07712222e-07	1.0776661e-07	1.12647186e-07	1.12049222e-07	1.1210361e-07
24500.0	3.5228747e-08	3.46754963e-08	3.4726357e-08	3.5228747e-08	3.46754963e-08	3.4726357e-08	1.03142147e-07	1.025888963e-07	1.02639757e-07	1.60823147e-07	1.602698963e-07	1.60320757e-07	3.4566147e-08	3.40128963e-08	3.4063757e-08	1.60823147e-07	1.602698963e-07	1.60320757e-07	2.21799147e-07	2.212458963e-07	2.21296757e-07	9.7504647e-08	9.69513963e-08	9.7002257e-08	9.9759847e-08	9.92065963e-08	9.9257457e-08
25000.0	3.0824955e-08	3.03119077e-08	3.035954e-08	3.0824955e-08	3.03119077e-08	3.035954e-08	9.4770855e-08	9.42578077e-08	9.430544e-08	1.42303155e-07	1.417901077e-07	1.4183774e-07	3.0819155e-08	3.0306107699999996e-08	3.035374e-08	1.42303155e-07	1.417901077e-07	1.4183774e-07	2.05274155e-07	2.047611077e-07	2.0480874e-07	8.8352255e-08	8.78392077e-08	8.788684e-08	8.9046155e-08	8.85331077e-08	8.858074e-08
25500.0	2.7184173e-08	2.67073885e-08	2.6752061e-08	2.7184173e-08	2.67073885e-08	2.6752061e-08	9.1521073e-08	9.10442885e-08	9.108896100000001e-08	1.26302573e-07	1.258257885e-07	1.2587046099999998e-07	2.7692473e-08	2.72156885e-08	2.7260361e-08	1.26302573e-07	1.258257885e-07	1.2587046099999998e-07	1.90661573e-07	1.901847885e-07	1.9022946099999998e-07	8.0566073e-08	8.00892885e-08	8.0133961e-08	8.0236473e-08	7.97596885e-08	7.9804361e-08
26000.0	2.4140758e-08	2.3696781e-08	2.37387358e-08	2.4140758e-08	2.3696781e-08	2.37387358e-08	8.8621858e-08	8.8177881e-08	8.82198358e-08	1.1264785799999999e-07	1.12203881e-07	1.122458358e-07	2.5052458e-08	2.4608481e-08	2.46504358e-08	1.1264785799999999e-07	1.12203881e-07	1.122458358e-07	1.7787485799999998e-07	1.77430881e-07	1.774728358e-07	7.395465799999999e-08	7.3510681e-08	7.35526358e-08	7.2696958e-08	7.2252981e-08	7.22949358e-08
26500.0	2.1571349999999997e-08	2.1157135899999997e-08	2.1196589899999998e-08	2.1571349999999997e-08	2.1157135899999997e-08	2.1196589899999998e-08	8.166705000000001e-08	8.12528359e-08	8.129228990000001e-08	1.0090555e-07	1.0049133589999999e-07	1.005307899e-07	2.279995e-08	2.23857359e-08	2.24251899e-08	1.0090555e-07	1.0049133589999999e-07	1.005307899e-07	1.6647855e-07	1.660643359e-07	1.661037899e-07	6.829205000000001e-08	6.78778359e-08	6.791728990000001e-08	6.616705000000001e-08	6.57528359e-08	6.579228990000001e-08
27000.0	1.9382651e-08	1.8995511200000003e-08	1.90326604e-08	1.9382651e-08	1.8995511200000003e-08	1.90326604e-08	7.4246651e-08	7.385951119999999e-08	7.38966604e-08	9.0726751e-08	9.03396112e-08	9.03767604e-08	2.0860351e-08	2.0473211200000002e-08	2.05103604e-08	9.0726751e-08	9.03396112e-08	9.03767604e-08	1.56560251e-07	1.561731112e-07	1.5621026040000002e-07	6.3395851e-08	6.300871119999999e-08	6.30458604e-08	6.0628951e-08	6.02418112e-08	6.02789604e-08
27500.0	1.7503319999999997e-08	1.71408704e-08	1.7175892099999998e-08	1.7503319999999997e-08	1.71408704e-08	1.7175892099999998e-08	6.675962e-08	6.63971704e-08	6.64321921e-08	8.185192e-08	8.14894704e-08	8.15244921e-08	1.917632e-08	1.88138704e-08	1.88488921e-08	8.185192e-08	8.14894704e-08	8.15244921e-08	1.4768562000000001e-07	1.4732317040000002e-07	1.4735819210000002e-07	5.912672e-08	5.8764270399999996e-08	5.87992921e-08	5.580472e-08	5.5442270399999995e-08	5.5477292099999997e-08
28000.0	1.5877963e-08	1.5538082299999998e-08	1.55711369e-08	1.5877963e-08	1.5538082299999998e-08	1.55711369e-08	5.9292363e-08	5.89524823e-08	5.8985536899999996e-08	7.4185163e-08	7.38452823e-08	7.387833689999999e-08	1.7703363e-08	1.7363482299999998e-08	1.73965369e-08	7.4185163e-08	7.38452823e-08	7.387833689999999e-08	1.39767363e-07	1.394274823e-07	1.394605369e-07	5.5354463e-08	5.50145823e-08	5.5047636899999996e-08	5.1581363000000004e-08	5.12414823e-08	5.12745369e-08
28500.0	1.4462925e-08	1.4143719699999999e-08	1.41749528e-08	1.4462925e-08	1.4143719699999999e-08	1.41749528e-08	5.3353725e-08	5.30345197e-08	5.30657528e-08	6.7543925e-08	6.72247197e-08	6.72559528e-08	1.6406425e-08	1.6087219700000003e-08	1.61184528e-08	6.7543925e-08	6.72247197e-08	6.72559528e-08	1.32718225e-07	1.323990197e-07	1.324302528e-07	5.1983225e-08	5.16640197e-08	5.16952528e-08	4.7854525e-08	4.75353197e-08	4.75665528e-08
29000.0	1.3223580999999999e-08	1.29233587e-08	1.2952902799999999e-08	1.3223580999999999e-08	1.29233587e-08	1.2952902799999999e-08	4.7356281000000004e-08	4.7056058700000005e-08	4.70856028e-08	6.178938099999999e-08	6.14891587e-08	6.15187028e-08	1.5257581000000002e-08	1.49573587e-08	1.4986902800000003e-08	6.178938099999999e-08	6.14891587e-08	6.15187028e-08	1.2645198099999998e-07	1.261517587e-07	1.2618130279999998e-07	4.8934881e-08	4.86346587e-08	4.8664202799999997e-08	4.4537281000000004e-08	4.4237058700000005e-08	4.42666028e-08
29500.0	1.2132238e-08	1.1849478700000001e-08	1.18774543e-08	1.2132238e-08	1.1849478700000001e-08	1.18774543e-08	4.1542638e-08	4.12598787e-08	4.12878543e-08	5.6791038e-08	5.65082787e-08	5.65362543e-08	1.4234238e-08	1.39514787e-08	1.39794543e-08	5.6791038e-08	5.65082787e-08	5.65362543e-08	1.20794438e-07	1.205116787e-07	1.205396543e-07	4.6183138e-08	4.59003787e-08	4.59283543e-08	4.1620738e-08	4.13379787e-08	4.13659543e-08
30000.0	1.1166324e-08	1.08996615e-08	1.09261785e-08	1.1166324e-08	1.08996615e-08	1.09261785e-08	3.7196424e-08	3.6929761499999996e-08	3.6956278499999995e-08	5.2401524e-08	5.21348615e-08	5.2161378499999996e-08	1.3318223999999999e-08	1.30515615e-08	1.30780785e-08	5.2401524e-08	5.21348615e-08	5.2161378499999996e-08	1.1565942399999999e-07	1.153927615e-07	1.154192785e-07	4.3675724000000005e-08	4.34090615e-08	4.34355785e-08	3.9000624000000006e-08	3.87339615e-08	3.87604785e-08
