 62Cu   62   29  149  235   60    8    8.874450    5.854610
                                        103      1.194  7.750E-01  7.752E-01  1.740E-04
                                        100      1.438  2.248E-01  2.248E-01  3.970E-04
115   4.746410   9.0  1  1.000E-15  1                      (9+)  0                                                                                                                                                                                                                              0.000000       
                                        106      1.119  9.999E-01  1.000E+00  1.100E-04
116   5.000010  10.0 -1  1.000E-15  5                     (10-)  0                                                                                                                                                                                                                              0.000000       
                                        115      0.253  8.691E-02  8.722E-02  3.630E-03
                                        112      0.404  6.828E-02  6.828E-02  0.000E+00
                                        110      0.835  6.208E-01  6.210E-01  3.700E-04
                                        109      0.896  1.862E-02  1.862E-02  0.000E+00
                                        106      1.372  2.048E-01  2.049E-01  1.800E-04
117   5.048250  10.0 -1  1.000E-15  4                     (10-)  0                                                                                                                                                                                                                              0.000000       
                                        114      0.419  4.749E-01  4.760E-01  2.300E-03
                                        111      0.600  2.374E-01  2.376E-01  8.500E-04
                                        110      0.881  1.425E-01  1.425E-01  3.300E-04
                                        108      1.069  1.439E-01  1.439E-01  2.120E-04
118   5.107400  10.0 -1  1.000E-15  1                     (10-)  0                                                                                                                                                                                                                              0.000000       
                                        111      0.660  9.993E-01  1.000E+00  6.600E-04
119   5.258300  10.0 -1  1.000E-15  1                     (10-)  0                                                                                                                                                                                                                              0.000000       
                                        111      0.811  9.996E-01  1.000E+00  4.000E-04
120   5.619550  11.0 -1  1.000E-15  3                     (11-)  0                                                                                                                                                                                                                              0.000000       
                                        118      0.512  3.888E-01  3.893E-01  1.300E-03
                                        117      0.571  4.921E-01  4.926E-01  9.700E-04
                                        114      0.990  1.181E-01  1.181E-01  2.820E-04
121   5.720000   2.0  1  1.000E-15  0                        2+  0                                                                                                                                                                                                                              0.000000       
122   5.785000   2.0  1  1.000E-15  0                      (2)+  0                                                                                                                                                                                                                              0.000000       
123   5.841400  12.0 -1  1.000E-15  2                     (12-)  0                                                                                                                                                                                                                              0.000000       
                                        120      0.222  6.214E-01  6.332E-01  1.900E-02
                                        117      0.793  3.666E-01  3.668E-01  4.940E-04
124   6.008170  11.0  1  1.000E-15  3                     (11+)  0                                                                                                                                                                                                                              0.000000       
                                        116      1.008  3.354E-01  3.354E-01  1.180E-04
                                        115      1.262  6.328E-01  6.329E-01  1.810E-04
                                        110      1.843  3.164E-02  3.165E-02  2.310E-04
125   6.174900  10.0  1  1.000E-15  1                     (10+)  0                                                                                                                                                                                                                              0.000000       
                                        115      1.429  9.998E-01  1.000E+00  1.710E-04
126   6.216300  11.0 -1  1.000E-15  1                     (11-)  0                                                                                                                                                                                                                              0.000000       
                                        117      1.168  9.998E-01  1.000E+00  1.790E-04
127   6.390000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
128   6.529400  13.0 -1  1.000E-15  1                     (13-)  0                                                                                                                                                                                                                              0.000000       
                                        123      0.688  9.994E-01  1.000E+00  6.000E-04
129   7.100880  12.0  1  1.000E-15  1                     (12+)  0                                                                                                                                                                                                                              0.000000       
                                        124      1.093  9.998E-01  1.000E+00  2.020E-04
130   7.134500  13.0 -1  1.000E-15  2                     (13-)  0                                                                                                                                                                                                                              0.000000       
                                        123      1.293  4.764E-01  4.764E-01  1.650E-04
                                        120      1.515  5.235E-01  5.236E-01  2.010E-04
131   7.241400  14.0 -1  1.000E-15  1                     (14-)  0                                                                                                                                                                                                                              0.000000       
                                        128      0.712  9.995E-01  1.000E+00  5.500E-04
132   7.285300  12.0  1  1.000E-15  2                     (12+)  0                                                                                                                                                                                                                              0.000000       
                                        125      1.111  3.006E-01  3.007E-01  2.160E-04
                                        124      1.277  6.992E-01  6.993E-01  1.660E-04
133   7.619900  12.0  1  1.000E-15  3                     (12+)  0                                                                                                                                                                                                                              0.000000       
                                        132      0.335  2.505E-01  2.517E-01  4.700E-03
                                        129      0.519  3.739E-01  3.744E-01  1.300E-03
                                        124      1.612  3.739E-01  3.740E-01  2.100E-04
134   7.710000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
135   7.970000  -1.0  0  1.000E-15  0                  (1,2,3)+  0                                                                                                                                                                                                                              0.000000       
136   8.190000  -1.0  0  1.000E-15  0                    (0:3)+  0                                                                                                                                                                                                                              0.000000       
137   8.600500  13.0  1  1.000E-15  2                     (13+)  0                                                                                                                                                                                                                              0.000000       
                                        133      0.980  4.999E-01  5.000E-01  2.560E-04
                                        129      1.500  4.999E-01  5.000E-01  1.820E-04
138   8.958700  14.0  1  1.000E-15  2                     (14+)  0                                                                                                                                                                                                                              0.000000       
